id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
10595,"3 bedrooms, 2 bathrooms, 2nd floor with elevator",37177,Emmanouil,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98863,23.76527,Entire home/apt,174,1,53,2024-07-08,0.33,7,340,10,00002433180
10990,Athens Quality Apartments - Deluxe Apartment,37177,Emmanouil,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98903,23.76448,Entire home/apt,86,1,82,2024-07-29,0.56,7,350,16,00002433169
10993,Athens Quality Apartments - Studio,37177,Emmanouil,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98888,23.76473,Entire home/apt,60,1,107,2024-08-19,0.73,7,341,15,00002433010
10995,"AQA-No2 1-bedroom, smart tv, fiber connection,",37177,Emmanouil,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98903,23.76448,Entire home/apt,98,1,36,2024-07-19,0.21,7,350,6,00002433153
27262,"AQA-No7, Great mattress, high speed internet",37177,Emmanouil,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98924,23.765,Entire home/apt,92,1,25,2024-01-13,0.17,7,358,4,00002433111
33945,Spacious Cosy aprtm very close to Metro!,146553,Katerina,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00673,23.72775,Entire home/apt,35,4,73,2024-09-19,0.43,2,354,4,00000874421
49489,Ermou 44 - 3bdr apt in the heart of Athens,225612,Stathis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9767,23.73064,Entire home/apt,200,2,140,2024-07-14,0.88,1,323,6,00000876484
60394,Cosy apartment! Great central Athens location!,290864,Dimitra,,ΣΤΑΔΙΟ,37.96598,23.7419,Entire home/apt,50,6,32,2024-09-17,0.28,1,138,2,01039140005
133835,Studio in upscale/central location,656936,Elena,,ΚΟΛΩΝΑΚΙ,37.97794,23.74371,Entire home/apt,70,3,26,2024-09-06,0.16,1,281,5,00001227000
134340,Neo Pagrati Athens Apartment,659406,Konstantinos,,ΠΑΓΚΡΑΤΙ,37.96405,23.74968,Entire home/apt,35,3,55,2024-09-14,0.35,1,0,3,00002821300
154243,LUSCIOUS ROOF GARDEN IN THE CENTER!,741851,Yagos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98574,23.73323,Entire home/apt,65,2,209,2024-08-25,1.30,1,347,18,00000532953
155654,"Acropolis Cosy Apartment, Koukaki",712602,Nikos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96694,23.72872,Entire home/apt,70,2,65,2023-10-14,0.52,2,0,3,00000429243
240960,ATHENS DESIGNER'S LOFT DOWNTOWN,1264236,Ioannis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97939,23.72528,Entire home/apt,124,2,88,2024-06-23,0.60,2,13,3,Exempt
270611,An Oasis in the Heart of Athens,1416651,Paul,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98586,23.72432,Entire home/apt,50,3,46,2023-06-25,0.31,1,364,0,00000040022
270954,"Airy apt next to Plaka, green rooftop w views! EP3",1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire home/apt,107,2,25,2023-09-28,0.17,39,267,1,00001814535
270973,Classy apt - priv. balconies - Athens Centre. EP1,1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire home/apt,107,2,30,2024-06-01,0.25,39,279,3,00001814520
306234,Athens AVATON - Parthenon Suite,1574876,Agis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97851,23.72479,Entire home/apt,414,2,678,2024-09-18,4.67,3,273,58,00002436244
308157,#AH32 Grey studio,1585338,Flavia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98729,23.74311,Entire home/apt,65,5,2,2016-04-05,0.02,20,275,0,00002834946
350321,BEAUTIFUL CENTRAL APARTMENT ATHENS,1775281,Christina,,ΣΤΑΔΙΟ,37.96493,23.74412,Entire home/apt,45,2,282,2024-08-24,1.88,1,336,20,00000505715
361393,Hermes Historical Center apt.,1826598,Apartments Historical Centre,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97774,23.73,Entire home/apt,90,1,219,2024-07-06,1.45,3,64,2,00002514973
401423,Apartment with Leafy Backyard Steps from the Acropolis,745805,Ralou,,ΑΚΡΟΠΟΛΗ,37.96826,23.72777,Entire home/apt,80,2,568,2024-09-16,3.78,1,320,49,00000492384
408907,Downtown 70m² top floor apartment,2035514,Ranina,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98395,23.72165,Entire home/apt,65,2,178,2023-10-10,1.19,1,265,3,00000040427
469140,Our first love #01 | Thiseio Residencies,2289590,Live In Athens,,ΘΗΣΕΙΟ,37.97665,23.7185,Entire home/apt,161,1,109,2024-09-09,0.73,8,332,31,00000546911
474719,Artemis Historical Center cosy apt.,1826598,Apartments Historical Centre,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97952,23.72999,Entire home/apt,50,1,253,2022-10-19,1.73,3,0,0,00002519361
484852,Cool apartment for urban lovers,408081,Dimitrios,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99534,23.74058,Entire home/apt,33,7,55,2023-11-25,0.37,1,297,3,00000454145
484925,In the shadow of Acropolis-Breathtaking view,2371962,Rania,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97291,23.72739,Entire home/apt,220,2,394,2024-09-14,2.63,2,324,34,00000223898
485570,Perfect  place for sightseeing,1682330,Tina,,ΠΕΤΡΑΛΩΝΑ,37.96815,23.7126,Entire home/apt,40,3,29,2024-08-31,0.20,1,44,9,00002493458
496416,Walk to Plaka-enjoy the green rooftop terrace! EP2,1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire home/apt,92,2,8,2021-10-16,0.06,39,265,0,00001815255
496503,2 interconnected apts. Walk to all sites! EP12,1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire home/apt,200,2,10,2024-06-09,0.08,39,275,1,00001814520
496561,In the shadow of Acropolis,2371962,Rania,,ΑΚΡΟΠΟΛΗ,37.97277,23.72745,Entire home/apt,120,2,23,2023-10-26,0.24,2,206,2,00000223898
1900810,#AH02 Kolonaki penthouse studio,1585338,Flavia,,ΚΟΛΩΝΑΚΙ,37.97709,23.745,Entire home/apt,85,5,16,2024-08-16,0.13,20,346,5,00001910004
1952753,Spacious apartment with big veranda,10095309,Lukas,,ΝΕΑ ΚΥΨΕΛΗ,37.99764,23.74302,Entire home/apt,49,2,142,2024-09-05,1.09,1,82,5,00000334645
2025216,#AH31 Olive studio,1585338,Flavia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98729,23.74312,Entire home/apt,64,5,3,2023-05-01,0.03,20,340,0,00002834972
2064939,"A&F Leisure and Business, Kolonaki Apartment",10487683,Fotis & Amalia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9828,23.73543,Entire home/apt,120,3,26,2023-09-08,0.41,1,229,0,00000769687
2069270,Hidesign Athens Tube Luxury Apt in Kolonaki,10581143,Pagona,,ΚΟΛΩΝΑΚΙ,37.97763,23.739,Entire home/apt,245,2,68,2024-08-27,0.54,11,327,35,00000497440
2096863,LUXURIOUS APARTMENT NEAR US EMBASSY,4434520,Giannitsa,,ΚΟΛΩΝΑΚΙ,37.98258590698242,23.752315521240234,Entire home/apt,120,3,11,2024-07-30,0.09,1,175,3,00000296721
2133917,"""Acro.Pool"" Private Heated Pool w/ Acropolis View",10888595,Haris,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98691,23.71444,Entire home/apt,301,2,418,2024-08-31,3.20,2,327,35,2292573
2148876,Apartment ideal for family/4persons,5483061,Alexis,,ΓΟΥΔΙ,37.98208,23.7592,Entire home/apt,150,5,26,2022-10-30,0.21,1,362,0,00001696613
2180753,Vibrant Exarchia Flat,4207339,Michael,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.984822,23.7359202,Entire home/apt,70,4,16,2024-07-13,1.04,1,296,9,00001985020
2219385,Classy Apartment in the heart of Athens,11322414,Jessy,,ΣΤΑΔΙΟ,37.96538,23.74292,Entire home/apt,65,3,48,2024-06-09,0.43,3,84,8,00001175559
2235818,Design Apartment Near Acropolis,132057113,Plan-O,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9634,23.72275,Entire home/apt,83,3,91,2022-09-30,0.73,2,60,0,00001353159
2266094,Luxurious flat with Acropolis & Lycabettus view,3519983,Alexandra,,ΓΚΥΖΗ,37.99214,23.74923,Entire home/apt,110,7,50,2022-03-31,0.42,2,80,0,00001095564
2299339,One block away from the Akropolis.,11745220,Andronike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9674,23.72522,Entire home/apt,95,2,450,2024-09-11,3.56,3,287,59,00001948000
2305770,"Acropolis walk,  Koukaki, 100 Mbps WiFi",11777249,Maria Vesna,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96427,23.72065,Entire home/apt,67,2,585,2024-08-27,4.53,2,223,15,00001860010
2322698,1869 Athens,9679915,Tassos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97980499267578,23.725061416625977,Entire home/apt,100,1,130,2024-09-16,1.30,1,34,14,00000068589
2362698,Beautiful family loft,12068199,Kika,,ΒΟΤΑΝΙΚΟΣ,37.97952,23.70288,Entire home/apt,109,2,154,2022-08-24,1.21,1,284,0,00000148160
2513822,Apartment in the sky!,12867392,Theodore,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9577,23.72516,Entire home/apt,95,2,486,2024-09-16,3.97,9,347,27,00000153782
2534822,"Athens center, artist's apt. for 4",12981170,Manolis,,ΛΥΚΑΒΗΤΤΟΣ,37.98554,23.74768,Entire home/apt,55,3,125,2024-09-08,1.00,7,21,12,00000407966
2551382,Eclectic central 3suites apartment,13062322,Evangelia,,ΙΛΙΣΙΑ,37.97661,23.75096,Entire home/apt,166,2,182,2024-07-08,1.43,1,346,12,00002135336
2579525,Loft apartment with Acropolis view,13211592,Jul,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98784,23.73431,Entire home/apt,44,1,664,2024-09-11,5.30,2,137,47,00000245131
2618140,Historic House of 1924 next to Acropolis,5903928,Katerina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96630096435547,23.723634719848633,Entire home/apt,116,1,415,2024-09-17,3.32,2,346,39,00001435763
2630315,"Probably,the finest loft in Athens!",13473499,James,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97727,23.72542,Entire home/apt,350,3,269,2024-09-21,2.13,1,334,26,00000248904
2642944,home sweet home _ 60m2 entire house,13531049,Ράνια,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.021034240722656,23.731700897216797,Entire home/apt,70,2,3,2014-10-29,0.02,1,363,0,00001917458
2655090,"2nd floor apartment, 44m2, 8' from Panormou metro",37177,Emmanouil,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98886,23.76467,Entire home/apt,68,1,38,2024-07-19,0.35,7,345,5,00001693766
2667852,ATHENS FAMILY APARTMENTS (SOLON),13656735,Athens Family Apartments,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99263,23.72616,Entire home/apt,67,4,15,2024-06-14,0.12,6,292,2,0206Κ124Κ0335701
2668122,ATHENS FAMILY APARTMENTS (ARTEMIS),13656735,Athens Family Apartments,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99291,23.72757,Entire home/apt,60,4,23,2024-07-29,0.18,6,365,1,0206Κ124Κ0335701
2725897,Room and private bathroom in Athens,13948712,Nick,,ΠΑΓΚΡΑΤΙ,37.97186,23.74679,Private room,29,2,392,2024-09-07,3.09,2,29,41,00000233294
2739623,Acropolis Appartment and Terrace with view,14018047,Barbara,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97312,23.73227,Entire home/apt,120,2,524,2024-09-18,4.17,1,173,40,00000252502
2751269,Room with privet bathroom in Athens,13948712,Nick,,ΠΑΓΚΡΑΤΙ,37.97159,23.74666,Private room,32,2,389,2024-09-07,3.08,2,52,49,00000233319
2753388,Shiny Happy Apartment People,14083527,Sofia,,ΝΙΡΒΑΝΑ,38.01332,23.7243,Entire home/apt,30,2,193,2023-04-10,1.54,1,265,0,00000094718
2816920,Wonderful apartment under Acropolis (new entry),12303025,Orestis,,ΘΗΣΕΙΟ,37.97572,23.7166,Entire home/apt,44,2,154,2024-09-05,1.72,4,279,13,00001904650
2822037,Amazing terrace view | gorgeous loft apartment,14437066,Miltiadis,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99516,23.76532,Entire home/apt,69,3,74,2024-09-20,0.59,1,344,8,00000041608
2841806,THE ULTIMATE VIEW,14536309,Nausikaa,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97472,23.73228,Entire home/apt,169,2,446,2024-09-07,3.53,6,338,39,00001796593
2912133,Top roof loft with acropolis view,10996020,Lida,,ΓΟΥΒΑ,37.961273193359375,23.7398624420166,Entire home/apt,87,3,206,2024-06-18,1.65,1,262,7,00000037761
2920545,Secluded Gem in the heart of Plaka,570423,Despoina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97353,23.72762,Entire home/apt,150,1,330,2024-09-12,2.62,2,50,54,00002327118
2929796,In the heart of the center,6515798,Athanasios,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96423,23.72773,Entire home/apt,70,1,331,2024-09-06,2.65,4,339,32,00002096460
2948623,A magnificent view of Acropolis,15017290,Yannis,,ΒΟΤΑΝΙΚΟΣ,37.97755432128906,23.707117080688477,Entire home/apt,107,15,104,2017-08-23,0.83,1,114,0,
2953049,Studio with Acropolis view,9711207,Aemilia,,ΣΤΑΔΙΟ,37.96984,23.74225,Entire home/apt,93,3,164,2024-09-17,1.30,1,326,20,00001880634
2973483,Acropolis view-150 metres from Metro Monastiraki!,15167857,Makis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97809,23.72315,Private room,123,1,189,2020-01-03,1.50,2,0,0,00000477435
3036157,The Athenian Apartment,15463333,Michael,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98625,23.72994,Entire home/apt,160,2,96,2024-09-17,3.59,1,53,39,00001670312
3107136,"#10 #11 | Psyrri ""Meet me Here"" Apartments",2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97811,23.72375,Entire home/apt,135,1,3,2023-08-24,0.08,8,346,0,0206Κ124Κ0294301
3150921,UNIQUE APARTMENT UNDER ACROPOLIS!!,6036732,Leonidas,,ΘΗΣΕΙΟ,37.97678,23.72207,Entire home/apt,50,365,107,2021-09-05,0.85,2,365,0,00000837616
3179431,Top of the world! #09 | Psyrri Central Apartments,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97802,23.72487,Entire home/apt,174,1,5,2023-06-30,0.04,8,297,0,0206Κ124Κ0294401
3179713,Green Green! #08 | Psyrri Central Apartments,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97755,23.72375,Entire home/apt,147,1,17,2024-04-21,0.14,8,335,2,0206Κ124Κ0294401
3180437,Hello Yellow! #07 | Psyrri Central Apartments,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97958,23.72377,Entire home/apt,134,1,6,2023-08-17,0.05,8,327,0,0206Κ124Κ0294401
3180549,Another blue on the wall #06 | Psyrri Central Apt,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97763,23.72392,Entire home/apt,114,1,11,2023-10-13,0.09,8,327,1,0206Κ124Κ0294401
3180588,Ground studio #05 | Psyrri Central Apartments,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97957,23.72392,Entire home/apt,118,1,13,2018-04-18,0.10,8,334,0,0206Κ124Κ0294401
3288510,Penthouse apt-5 min to Acropolis,16616603,Nicholas,,ΝΕΟΣ ΚΟΣΜΟΣ,37.966409,23.7295341,Entire home/apt,115,2,8,2024-09-16,3.64,1,194,8,00002749548
3314818,"New,big apt 10min toSepolia metro",13406254,John,,ΣΕΠΟΛΙΑ,38.00628,23.72081,Private room,1050,12,0,,,1,365,0,
3362911,Cozy apartment in the city center,16966042,Panagiotis,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.01104,23.72973,Entire home/apt,31,4,147,2024-09-07,1.18,1,351,15,00000345453
3381733,3 apts-1 building- roof terrace-garden-views.EP125,1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.97968,23.72325,Entire home/apt,278,2,18,2023-08-19,0.15,39,275,0,00001814520
3402831,Steps away from Athens Hilton,8666138,Greg,,ΙΛΙΣΙΑ,37.97464,23.74885,Entire home/apt,118,1,193,2023-09-26,1.55,5,181,1,1024280
3428808,Acropolis view from your bed,708364,Marina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97477,23.72799,Entire home/apt,90,3,490,2024-09-07,3.99,2,196,56,00000886561
3431705,2 levels flat in centre of Athens,14538849,Aris,,ΘΗΣΕΙΟ,37.97813,23.72186,Entire home/apt,140,1,946,2024-09-06,7.60,3,255,89,00000232111
3435208,Modern fully equipped apt. Private balcony! CT1,1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.98005,23.72356,Entire home/apt,91,2,126,2024-05-16,1.01,39,333,3,00002932492
3455329,"Center 4, Penthouse, Metro in 40m",640163,Nikolaos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99229,23.7298,Entire home/apt,69,2,30,2023-07-31,0.26,6,338,0,00002185599
3461034,1BD with View & Terrace in the Center of Athens,9076430,Emmanouela,,ΑΜΠΕΛΟΚΗΠΟΙ,37.990210395628985,23.759532960582995,Entire home/apt,64,30,6,2024-05-25,0.05,1,357,1,
3489508,Cozy Terrace  Acropolis view!,7672336,Lefteris,,ΚΕΡΑΜΕΙΚΟΣ,37.98049545288086,23.71485710144043,Entire home/apt,50,1,164,2024-08-28,1.32,1,276,11,00000484125
3500141,Spacious 2 bedroom apt. near the Acropolis.,17625059,Faidon,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96802,23.72679,Entire home/apt,90,2,311,2024-08-03,2.50,1,156,45,00001100187
3517805,Modern apartment near Acropolis peaceful location.,17712465,Zois,,ΠΕΤΡΑΛΩΝΑ,37.9707,23.71315,Entire home/apt,95,3,88,2024-09-15,0.73,1,64,24,00001596280
3631750,Miaouli8 Loft 1,12219175,Stratis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97738,23.7245,Entire home/apt,120,2,286,2024-06-19,2.32,3,314,6,00000504008
3634873,Loft in the heart of Athens.,18257083,Panos,,ΓΚΑΖΙ,37.97672,23.71096,Entire home/apt,101,1,87,2024-04-21,0.86,1,114,19,00000720958
3659371,Townhouse in the Historical Centre of Athens,18544344,Tatiani,,ΘΗΣΕΙΟ,37.973968505859375,23.716068267822266,Entire home/apt,128,2,4,2017-09-17,0.03,3,311,0,00000516603
498604,"Acropolis, Koukaki apartment",2461282,Marilia,,ΑΚΡΟΠΟΛΗ,37.96341,23.71816,Entire home/apt,50,3,121,2024-07-29,0.83,1,133,6,00001098714
502779,Bauhaus bdng. 5 apts. Roof top. Next to Plaka.EP16,1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire home/apt,482,2,84,2024-09-10,0.58,39,266,22,00001815276
502842,Walk to Plaka-enjoy the green rooftop terrace! EP4,1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire home/apt,92,2,9,2024-07-20,0.08,39,266,2,00001815276
511705,1 bedroom penthouse with large terrace,1449513,Dimitrios,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98819351196289,23.728649139404297,Entire home/apt,,28,0,,,1,0,0,00001853336
536123,Acropolis charming apt with large balcony. DM17,1418201,D & Y Boutique Athens,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96648,23.7276,Entire home/apt,72,3,65,2024-06-16,0.45,39,329,5,00002373836
536197,"Plaka, modern, one bed apt on Cathedral Sq. CM1",1418201,D & Y Boutique Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97506,23.73068,Entire home/apt,116,3,32,2024-09-18,0.22,39,301,1,00002768893
565235,10min walk from ACROPOLIS !!!,2779638,John,,ΠΕΤΡΑΛΩΝΑ,37.969032287597656,23.7116756439209,Entire home/apt,61,3,58,2024-08-04,0.47,1,313,12,00000500411
567938,Live your myth in petralona...,2794551,Spiros,,ΠΕΤΡΑΛΩΝΑ,37.96941,23.71344,Entire home/apt,48,180,153,2018-10-27,1.06,1,207,0,00000212252
571492,"Acropolis Alpha, 4bd4ba, Amazing views!",2810938,Carole,,ΠΑΓΚΡΑΤΙ,37.96575,23.74914,Entire home/apt,778,3,23,2023-10-29,0.17,3,332,1,00001188074
571876,"Vintage Apartment Athens, Plaka (Historic Center)",2814842,Anna,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97538,23.73264,Entire home/apt,54,3,429,2024-08-28,2.95,1,314,24,00000439557
590287,Amazing view at safe neighborhood near metro,2602995,V,,ΠΡΟΜΠΟΝΑ,38.02512,23.73536,Entire home/apt,49,2,269,2024-09-09,1.82,1,342,14,00000168992
593916,OLD CITY ACROPOLIS BEST VIEW,708364,Marina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97481,23.72818,Entire home/apt,123,3,226,2024-08-29,1.55,2,53,28,00000365334
631150,Great design Acropolis apartment,3137668,Efi,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96795,23.72972,Entire home/apt,80,2,228,2024-09-05,1.61,2,313,16,00000600052
644785,Modern apartment in city centre - great location,2425678,Richard,,ΓΚΑΖΙ,37.97626,23.7096,Entire home/apt,81,2,461,2024-09-18,4.34,1,138,70,00001106800
653639,2 interconnected apts-green roof top-views! EP34,1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.98013,23.72354,Entire home/apt,200,2,28,2021-11-10,0.23,39,278,0,00001814535
691025,Value for money in Heart of Athens!,3514860,Kalliopi,,ΣΤΑΔΙΟ,37.9661,23.73622,Entire home/apt,70,2,59,2024-06-10,0.40,1,263,2,00000501700
695173,Unique Central Artistic Flat Athens,3557919,Soula,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96341,23.72875,Entire home/apt,125,3,248,2024-09-12,1.96,1,247,11,00000007859
699974,"SMALL FLAT NEAR STREFI HILL, ATHENS",2942620,FANI And GEORGE,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.987904,23.74078,Entire home/apt,,30,84,2021-08-31,0.58,1,10,0,00000116106
702480,"Athens Bright, Calming Retreat with a Balcony",2539665,Pygmalion,,ΚΟΛΩΝΟΣ,38.0011,23.71626,Entire home/apt,44,2,566,2024-09-14,3.89,10,321,36,00002930850
709960,Vintage apartment in historic center,2534881,Haris,,ΘΗΣΕΙΟ,37.97385,23.71567,Entire home/apt,73,10,157,2024-09-18,1.13,2,26,16,00000485184
711554,By the hill,3625710,Ilias,,ΑΚΡΟΠΟΛΗ,37.96286,23.71754,Entire home/apt,66,3,422,2024-09-21,2.92,2,233,44,00002875740
718941,"Acropolis Blue 4 Bd 4 Ba, all ensuite baths",2810938,Carole,,ΠΑΓΚΡΑΤΙ,37.96732,23.75049,Entire home/apt,395,3,27,2024-09-16,0.19,3,344,9,00001188027
724485,5th Floor Boho Quircky,3745284,Elpidoforos,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99169,23.73694,Entire home/apt,45,3,528,2024-09-09,3.64,2,309,15,00000564690
726412,Lovely room in historic center,2534881,Haris,,ΘΗΣΕΙΟ,37.97418,23.71565,Private room,50,60,4,2017-02-20,0.03,2,83,0,7608173
727374,Casavathel1 Athens Center Apartment,3756353,Thelma,,ΝΙΡΒΑΝΑ,38.01501,23.72582,Entire home/apt,34,3,593,2024-09-13,4.10,2,246,49,00000241782
752058,an art -deco architecture atelier business ready,3954884,Τimmi,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00398,23.7319,Entire home/apt,46,4,183,2024-07-16,1.31,1,184,4,00000254678
767272,Contemporary Gallery garden house,964919,Rebecca Anatolie,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98447,23.72112,Entire home/apt,400,3,2,2017-06-09,0.02,1,365,0,00001624715
780733,TOP KOLONAKI...Top Kolonaki Centre.,314308,Nora,,ΚΟΛΩΝΑΚΙ,37.9793,23.73782,Entire home/apt,310,2,1,2023-09-25,0.08,1,360,1,00000525345
784414,Nice Calme Apt 98m2 i Center  Athens patio  subway,4136310,Maria-Louisa,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9986,23.72828,Entire home/apt,40,1,3,2023-11-19,0.20,1,365,2,00000112393
800755,❤️The 1 and only Acropolis penthouse!❤️,121318,Francis - Fotios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97835,23.72368,Entire home/apt,226,2,427,2024-09-21,3.03,1,307,41,00002423043
807239,Appartment @ Kypriadou district,4248171,Natasha,,ΑΝΩ ΠΑΤΗΣΙΑ,38.02081,23.74098,Entire home/apt,43,3,4,2019-06-03,0.04,1,363,0,
809874,Wonderfull Penthouse!!,4259738,George,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96374,23.72062,Entire home/apt,98,4,96,2024-07-27,0.69,1,13,6,00001240742
